contract_symbol,last_trade_date,strike,last,bid,ask,change,percentChange,volume,open_interest,implied_volatility,inTheMoney,contract_size,currency,option_type,expiration,date,underlying,underlying_price,mid_price,bid_ask_spread,spread_pct,days_to_expiration,moneyness,delta,gamma,theta,vega
SPY250801C00520000,2025-07-24 14:18:33+00:00,520.0,115.12,115.38,117.87,0.0,0.0,2.0,10,0.9970703417968749,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,116.625,2.490000000000009,0.021350482315112617,3,0.8175518469209092,1.0,2.0686439225083087e-05,-6.499814768351742e-07,1.1928558819293077e-05
SPY250801P00520000,2025-07-28 17:41:53+00:00,520.0,0.01,0.0,0.01,0.0,0.0,1.0,2564,0.5937540625000001,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,3,1.2231640155498797,0.0,2.0686439225083087e-05,-3.870631050213874e-07,1.1928558819293077e-05
SPY250801C00525000,2025-07-15 13:35:27+00:00,525.0,103.16,110.42,112.88,0.0,0.0,17.0,9,0.9633792724609375,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,111.65,2.4599999999999937,0.022033139274518526,3,0.8254129223720719,1.0,2.1425073322929694e-05,-6.50442717210708e-07,1.2354482304056721e-05
SPY250801P00525000,2025-07-25 19:25:23+00:00,525.0,0.02,0.0,0.01,0.0,0.0,607.0,1489,0.5625043750000001,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.005,0.01,2.0,3,1.2115148344494047,0.0,2.1425073322929694e-05,-3.7978487245556393e-07,1.2354482304056721e-05
SPY250801C00530000,2025-07-29 15:38:31+00:00,530.0,106.07,105.4,107.88,7.3799973,7.4779587,2.0,6,0.9204109521484375,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,106.64,2.4799999999999898,0.023255813953488275,3,0.8332739978232344,1.0,2.2155825965844135e-05,-6.426272883457628e-07,1.2775861053125789e-05
SPY250801P00530000,2025-07-29 13:30:10+00:00,530.0,0.01,0.01,0.02,-0.02,-66.66667,10.0,54001,0.585941640625,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,3,1.20008544921875,0.0,2.2155825965844135e-05,-4.091021372190116e-07,1.2775861053125789e-05
SPY250801C00535000,2025-07-25 19:48:19+00:00,535.0,103.27,100.44,102.89,0.0,0.0,1.0,52,0.885743330078125,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,101.66499999999999,2.450000000000003,0.02409875571730687,3,0.8411350732743971,1.0,2.28761337076628e-05,-6.385280164612779e-07,1.3191216889516312e-05
SPY250801P00535000,2025-07-29 15:14:24+00:00,535.0,0.01,0.01,0.02,0.0,0.0,34.0,23493,0.5585981640625001,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,3,1.1888696973568926,0.0,2.28761337076628e-05,-4.026906730037464e-07,1.3191216889516312e-05
SPY250801C00540000,2025-07-29 16:15:32+00:00,540.0,95.81,95.45,97.89,-1.9700012,-2.0147283,2.0,34,0.8466812207031249,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,96.67,2.4399999999999977,0.025240508947967286,3,0.8489961487255596,1.0,2.3583396916837648e-05,-6.292391390141146e-07,1.359905077042581e-05
SPY250801P00540000,2025-07-29 15:35:53+00:00,540.0,0.02,0.01,0.02,0.0,0.0,60.0,2735,0.5312546875,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,3,1.1778616446035879,0.0,2.3583396916837648e-05,-3.9481948339672065e-07,1.359905077042581e-05
SPY250801C00545000,2025-07-29 15:54:42+00:00,545.0,91.41,90.44,92.9,-0.3999939,-0.43567574,1.0,30,0.80664255859375,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,91.67,2.460000000000008,0.026835387804079937,3,0.8568572241767222,0.9771425860775926,2.4274994906159785e-05,-6.17063303196808e-07,1.399785151158627e-05
SPY250801P00545000,2025-07-28 16:33:29+00:00,545.0,0.01,0.01,0.02,0.0,0.0,2.0,2397,0.500005,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,3,1.16705557446961,-0.02285741392240731,2.4274994906159785e-05,-3.8249251000691076e-07,1.399785151158627e-05
SPY250801C00550000,2025-07-29 16:34:10+00:00,550.0,85.89,85.44,87.9,-1.8199997,-2.0750196,4.0,77,0.7666038964843751,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,86.67,2.460000000000008,0.028383523710626607,3,0.8647182996278848,0.950939001240384,2.494830170696543e-05,-6.027003591876835e-07,1.4386104883249266e-05
SPY250801P00550000,2025-07-29 17:05:16+00:00,550.0,0.01,0.01,0.02,-0.01,-50.0,363.0,1415,0.48828636718750007,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.015,0.01,0.6666666666666667,3,1.1564459783380683,-0.04906099875961595,2.494830170696543e-05,-3.8388843343995935e-07,1.4386104883249266e-05
SPY250801C00555000,2025-07-28 15:51:45+00:00,555.0,81.78,80.46,83.2,-1.2200012,-1.4698809,5.0,27,0.7568383691406251,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,81.83,2.740000000000009,0.033484052303556264,3,0.8725793750790474,0.9247354164031755,2.5600702359516374e-05,-6.105826537378939e-07,1.4762303003816237e-05
SPY250801P00555000,2025-07-29 17:04:50+00:00,555.0,0.02,0.02,0.03,0.0,0.0,319.0,21622,0.4804739453125,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.025,0.009999999999999998,0.3999999999999999,3,1.1460275461007883,-0.07526458359682453,2.5600702359516374e-05,-3.876244500050079e-07,1.4762303003816237e-05
SPY250801C00560000,2025-07-25 17:34:03+00:00,560.0,77.64,75.46,77.92,0.0,0.0,14.0,26,0.6904327832031252,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,76.69,2.460000000000008,0.03207719389750956,3,0.8804404505302099,0.8985318315659668,2.622960958173148e-05,-5.7069316504907e-07,1.5124953951639812e-05
SPY250801P00560000,2025-07-29 16:45:47+00:00,560.0,0.03,0.02,0.03,0.0,0.0,837.0,3183,0.44922425781249997,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.025,0.009999999999999998,0.3999999999999999,3,1.135795157296317,-0.10146816843403317,2.622960958173148e-05,-3.713166867865995e-07,1.5124953951639812e-05
SPY250801C00565000,2025-07-25 19:30:07+00:00,565.0,73.12,71.63,71.91,0.0,0.0,1.0,116,0.6645541357421877,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,71.77,0.28000000000000114,0.0039013515396405345,3,0.8883015259813726,0.8723282467287582,2.6832480670375088e-05,-5.619279455425754e-07,1.5472591510868305e-05
SPY250801P00565000,2025-07-29 16:53:52+00:00,565.0,0.03,0.02,0.03,0.0,0.0,1089.0,1343,0.42188078125,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.025,0.009999999999999998,0.3999999999999999,3,1.1257438727184734,-0.1276717532712418,2.6832480670375088e-05,-3.5673030671451373e-07,1.5472591510868305e-05
SPY250801C00570000,2025-07-28 18:48:51+00:00,570.0,67.14,65.43,67.93,0.0,0.0,2.0,82,0.6088906298828126,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,66.68,2.5,0.03749250149970006,3,0.8961626014325351,0.8461246618915496,2.7406834482338544e-05,-5.258811552047671e-07,1.580378496347488e-05
SPY250801P00570000,2025-07-29 16:02:26+00:00,570.0,0.03,0.02,0.03,0.0,0.0,369.0,2985,0.39453730468750003,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.025,0.009999999999999998,0.3999999999999999,3,1.115868926466557,-0.15387533810845044,2.7406834482338544e-05,-3.4075041292780166e-07,1.580378496347488e-05
SPY250801C00575000,2025-07-29 14:45:43+00:00,575.0,62.62,61.65,61.84,0.36999893,0.5943758,1.0,118,0.5795940478515625,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,61.745000000000005,0.19000000000000483,0.0030771722406673385,3,0.9040236768836978,0.8199210770543409,2.795026833891546e-05,-5.105042230248731e-07,1.6117148836882e-05
SPY250801P00575000,2025-07-29 15:07:38+00:00,575.0,0.03,0.03,0.04,0.0,0.0,33.0,6422,0.37695935546875,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,3,1.1061657184103262,-0.18007892294565908,2.795026833891546e-05,-3.3202436013424346e-07,1.6117148836882e-05
SPY250801C00578000,2025-07-28 18:23:20+00:00,578.0,58.91,57.44,59.94,0.0,0.0,1.0,6,0.5463912548828126,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,58.69,2.5,0.042596694496507076,3,0.9087403221543953,0.8041989261520157,2.826052268641788e-05,-4.866014180524929e-07,1.629605286153582e-05
SPY250801P00578000,2025-07-29 13:38:11+00:00,578.0,0.02,0.03,0.04,-0.02,-50.0,2.0,880,0.35938140625,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,3,1.100424373851103,-0.19580107384798429,2.826052268641788e-05,-3.2005545539057997e-07,1.629605286153582e-05
SPY250801C00579000,2025-07-18 15:08:55+00:00,579.0,49.9,56.5,58.94,0.0,0.0,1.0,7,0.5432174584960938,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,57.72,2.4399999999999977,0.04227304227304223,3,0.9103125372446278,0.7989582091845739,2.8361198770224975e-05,-4.854983334235003e-07,1.6354106380284125e-05
SPY250801P00579000,2025-07-28 19:57:28+00:00,579.0,0.03,0.03,0.04,0.0,0.0,4.0,1510,0.35352208984374994,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,3,1.0985238136199267,-0.201041790815426,2.8361198770224975e-05,-3.1595889042798084e-07,1.6354106380284125e-05
SPY250801C00580000,2025-07-29 14:08:22+00:00,580.0,56.82,55.48,57.95,0.4300003,0.7625471,2.0,65,0.5344284838867188,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,56.715,2.470000000000006,0.043551088777219533,3,0.9118847523348603,0.7937174922171323,2.8460474693080743e-05,-4.79315172882034e-07,1.6411352514925253e-05
SPY250801P00580000,2025-07-29 14:43:31+00:00,580.0,0.04,0.03,0.04,0.01,33.333336,26.0,10354,0.34766277343749996,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,3,1.0966298070447198,-0.20628250778286772,2.8460474693080743e-05,-3.1180980688552686e-07,1.6411352514925253e-05
SPY250801C00581000,2025-07-11 19:38:38+00:00,581.0,55.82,54.51,56.94,9.939999,21.66521,1.0,11,0.5278367529296876,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,55.724999999999994,2.4299999999999997,0.04360699865410498,3,0.9134569674250929,0.7884767752496906,2.85583332629374e-05,-4.750309696409585e-07,1.646778135189453e-05
SPY250801P00581000,2025-07-24 16:33:46+00:00,581.0,0.11,0.03,0.04,0.0,0.0,5.0,962,0.34180345703125,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,3,1.0947423202856068,-0.21152322475030944,2.85583332629374e-05,-3.076087951795487e-07,1.646778135189453e-05
SPY250801C00582000,2025-07-28 17:25:31+00:00,582.0,54.9,53.5,55.94,0.0,0.0,1.0,8,0.5190477783203125,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,54.72,2.4399999999999977,0.044590643274853764,3,0.9150291825153254,0.7832360582822488,2.8654757491310295e-05,-4.6869844674103306e-07,1.6523383095009235e-05
SPY250801P00582000,2025-07-28 17:54:21+00:00,582.0,0.04,0.03,0.04,0.0,0.0,7.0,404,0.335944140625,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,3,1.0928613197352879,-0.21676394171775115,2.8654757491310295e-05,-3.0335646057908726e-07,1.6523383095009235e-05
SPY250801C00583000,2025-07-28 15:12:37+00:00,583.0,54.78,52.48,54.95,0.0,0.0,2.0,2,0.5102588037109376,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,53.715,2.470000000000006,0.045983431071395436,3,0.9166013976055579,0.7779953413148071,2.87497305981842e-05,-4.6228917752280634e-07,1.657814806829776e-05
SPY250801P00583000,2025-07-29 16:37:53+00:00,583.0,0.04,0.03,0.04,0.0,0.0,5.0,566,0.33008482421874996,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,3,1.0909867720170454,-0.22200465868519287,2.87497305981842e-05,-2.9905342306899443e-07,1.657814806829776e-05
SPY250801C00584000,2025-07-25 15:33:47+00:00,584.0,52.5,51.48,53.95,0.0,0.0,1.0,12,0.5019581054687501,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,52.715,2.470000000000006,0.04685573366214561,3,0.9181736126957903,0.7727546243473653,2.8843236016871748e-05,-4.5624791801349285e-07,1.6632066718801158e-05
SPY250801P00584000,2025-07-29 14:04:25+00:00,584.0,0.04,0.03,0.04,0.0,0.0,153.0,153,0.3242255078124999,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.035,0.010000000000000002,0.28571428571428575,3,1.0891186439827696,-0.22724537565263464,2.8843236016871748e-05,-2.947003172071099e-07,1.6632066718801158e-05
SPY250801C00585000,2025-07-29 13:54:25+00:00,585.0,50.73,50.51,52.95,-2.119999,-4.011351,2.0,52,0.6281775463867189,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,51.730000000000004,2.440000000000005,0.04716798762806891,3,0.9197458277860229,0.7675139073799236,2.8935257398822102e-05,-5.727949751171562e-07,1.668512961934599e-05
SPY250801P00585000,2025-07-29 16:29:49+00:00,585.0,0.04,0.04,0.05,0.0,0.0,130.0,2968,0.327155166015625,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,3,1.0872569027110042,-0.23248609262007636,2.8935257398822102e-05,-2.983118964618423e-07,1.668512961934599e-05
SPY250801C00586000,2025-07-25 13:41:30+00:00,586.0,49.91,49.48,51.95,0.0,0.0,2.0,26,0.6186561572265626,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,50.715,2.470000000000006,0.048703539386769315,3,0.9213180428762554,0.762273190412482,2.9025778618377937e-05,-5.658778029143307e-07,1.6737327471287408e-05
SPY250801P00586000,2025-07-28 19:33:12+00:00,586.0,0.05,0.04,0.05,0.0,0.0,4.0,654,0.32129584960937496,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,3,1.0854015155050127,-0.23772680958751807,2.9025778618377937e-05,-2.938856864813564e-07,1.6737327471287408e-05
SPY250801C00587000,2025-07-21 13:55:45+00:00,587.0,44.69,49.7,49.92,0.0,0.0,1.0,187,0.5048877636718749,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,49.81,0.21999999999999886,0.004416783778357736,3,0.9228902579664879,0.7570324734450402,2.9114783777478764e-05,-4.6323125575519763e-07,1.67886511072212e-05
SPY250801P00587000,2025-07-28 16:39:10+00:00,587.0,0.05,0.04,0.05,0.0,0.0,1.0,235,0.31445998046874996,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,3,1.0835524498908646,-0.2429675265549598,2.9114783777478764e-05,-2.8851499703201954e-07,1.67886511072212e-05
SPY250801C00587500,2025-07-16 19:16:26+00:00,587.5,38.55,48.0,50.45,0.0,0.0,,2,0.6043740734863283,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,49.225,2.450000000000003,0.049771457592686696,3,0.9236763655116041,0.7544121149613193,2.9158712929593088e-05,-5.553459594071337e-07,1.6813982265917767e-05
SPY250801P00587500,2025-07-29 15:06:21+00:00,587.5,0.03,0.04,0.05,-0.060000002,-66.666664,10.0,774,0.31250687499999996,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,3,1.0826302775930852,-0.24558788503868068,2.9158712929593088e-05,-2.8715565066694753e-07,1.6813982265917767e-05
SPY250801C00588000,2025-07-21 14:21:04+00:00,588.0,44.24,47.48,49.95,0.0,0.0,8.0,92,0.5996133789062501,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,48.715,2.470000000000006,0.05070306886995804,3,0.9244624730567205,0.7517917564775984,2.920225721030862e-05,-5.517942579666594e-07,1.6839091493663895e-05
SPY250801P00588000,2025-07-29 14:55:54+00:00,588.0,0.04,0.04,0.05,-0.010000002,-20.000002,11.0,945,0.3086006640625,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,3,1.08170967361554,-0.2482082435224015,2.920225721030862e-05,-2.839897847926597e-07,1.6839091493663895e-05
SPY250801C00589000,2025-07-11 19:19:11+00:00,589.0,37.79,46.49,48.96,0.0,0.0,6.0,14,0.5908244042968751,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,47.725,2.469999999999999,0.05175484546883182,3,0.926034688146953,0.7465510395101568,2.9288183487886406e-05,-5.453060335105136e-07,1.688863973369965e-05
SPY250801P00589000,2025-07-29 15:36:34+00:00,589.0,0.04,0.04,0.05,-0.010000002,-20.000002,12.0,1380,0.30274134765625,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,3,1.0798731546450553,-0.2534489604898432,2.9288183487886406e-05,-2.794175092792968e-07,1.688863973369965e-05
SPY250801C00590000,2025-07-28 17:36:10+00:00,590.0,45.22,46.15,47.84,-1.6599998,-3.5409553,2.0,143,0.5711712805175782,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,46.995000000000005,1.6900000000000048,0.0359612724757954,3,0.9276069032371855,0.741310322542715,2.937254742259674e-05,-5.286855206802394e-07,1.693728706959296e-05
SPY250801P00590000,2025-07-29 16:22:34+00:00,590.0,0.04,0.04,0.05,0.0,0.0,116.0,5205,0.29688203124999996,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,3,1.0780428611626058,-0.258689677457285,2.937254742259674e-05,-2.7479888542327166e-07,1.693728706959296e-05
SPY250801C00591000,2025-07-24 13:32:29+00:00,591.0,44.28,44.5,46.96,0.0,0.0,1.0,27,0.5717816259765626,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,45.730000000000004,2.460000000000001,0.05379400830964357,3,0.9291791183274181,0.7360696055752733,2.945533407265971e-05,-5.307421611588701e-07,1.698502488536606e-05
SPY250801P00591000,2025-07-29 16:32:46+00:00,591.0,0.04,0.04,0.05,-0.010000002,-20.000002,5.0,693,0.2910227148437499,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.045,0.010000000000000002,0.22222222222222227,3,1.07621876156673,-0.2639303944247267,2.945533407265971e-05,-2.701346416277194e-07,1.698502488536606e-05
SPY250801C00592000,2025-07-25 20:04:00+00:00,592.0,45.45,42.87,44.85,0.0,0.0,3.0,120,0.454107021484375,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,43.86,1.980000000000004,0.04514363885088928,3,0.9307513334176505,0.7308288886078316,2.9536528746537503e-05,-4.226755354401774e-07,1.7031844709339934e-05
SPY250801P00592000,2025-07-29 16:35:28+00:00,592.0,0.05,0.05,0.06,0.0,0.0,40.0,8006,0.2919992675781249,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.055,0.009999999999999995,0.18181818181818174,3,1.074400824469489,-0.2691711113921684,2.9536528746537503e-05,-2.717882369849467e-07,1.7031844709339934e-05
SPY250801C00592500,2025-07-28 14:58:13+00:00,592.5,45.44,43.0,45.48,0.0,0.0,1.0,22,0.5589643713378907,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,44.239999999999995,2.479999999999997,0.0560578661844484,3,0.9315374409627668,0.7282085301241107,2.9576524570796814e-05,-5.209795873446745e-07,1.7054907767076074e-05
SPY250801P00592500,2025-07-29 13:31:45+00:00,592.5,0.04,0.05,0.06,-0.050000004,-55.555557,11.0,650,0.2890696093749999,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.055,0.009999999999999995,0.18181818181818174,3,1.0734941571070675,-0.2717914698758893,2.9576524570796814e-05,-2.694256978233005e-07,1.7054907767076074e-05
SPY250801C00593000,2025-07-29 14:22:26+00:00,593.0,45.05,42.52,44.96,1.0499992,2.3863618,2.0,53,0.5524947094726562,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,43.74,2.4399999999999977,0.05578417924096931,3,0.932323548507883,0.7255881716403898,2.961611700727619e-05,-5.156389096676391e-07,1.7077738216637965e-05
SPY250801P00593000,2025-07-29 15:40:51+00:00,593.0,0.06,0.05,0.06,0.009999998,19.999994,47.0,1781,0.28613995117187496,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.055,0.009999999999999995,0.18181818181818174,3,1.072589018694667,-0.27441182835961014,2.961611700727619e-05,-2.6705213625564917e-07,1.7077738216637965e-05
SPY250801C00594000,2025-07-28 13:49:27+00:00,594.0,43.19,42.68,42.91,0.0,0.0,1.0,100,0.44434149414062496,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,42.795,0.22999999999999687,0.005374459633134638,3,0.9338957635981155,0.7203474546729481,2.9694084676780853e-05,-4.1579211977024296e-07,1.7122697231651137e-05
SPY250801P00594000,2025-07-29 16:32:35+00:00,594.0,0.05,0.05,0.06,-0.009999998,-16.666662,4.0,4059,0.2802806347656249,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.055,0.009999999999999995,0.18181818181818174,3,1.070783313275989,-0.27965254532705186,2.9694084676780853e-05,-2.622723306207059e-07,1.7122697231651137e-05
SPY250801C00595000,2025-07-29 16:14:23+00:00,595.0,41.08,41.66,42.88,-0.80999756,-1.9336299,8.0,115,0.5268602001953125,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,42.269999999999996,1.220000000000006,0.02886207712325541,3,0.9354679786883481,0.7151067377055064,2.977041784002226e-05,-4.942762729260163e-07,1.716671373046374e-05
SPY250801P00595000,2025-07-29 16:08:20+00:00,595.0,0.05,0.05,0.06,0.0,0.0,275.0,5430,0.273444765625,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.055,0.009999999999999995,0.18181818181818174,3,1.0689836774553572,-0.28489326229449363,2.977041784002226e-05,-2.565334400931193e-07,1.716671373046374e-05
SPY250801C00596000,2025-07-28 16:36:16+00:00,596.0,41.62,40.68,40.93,0.0,0.0,9.0,129,0.42969320312500003,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,40.805,0.25,0.006126700159294204,3,0.9370401937785806,0.7098660207380647,2.984510284917338e-05,-4.04129919563558e-07,1.720977984323864e-05
SPY250801P00596000,2025-07-29 14:01:28+00:00,596.0,0.06,0.05,0.06,0.0,0.0,116.0,821,0.26758544921875,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.055,0.009999999999999995,0.18181818181818174,3,1.0671900806811032,-0.2901339792619353,2.984510284917338e-05,-2.516662709177032e-07,1.720977984323864e-05
SPY250801C00597000,2025-07-28 20:00:26+00:00,597.0,40.49,38.52,40.97,0.0,0.0,17.0,92,0.514653291015625,True,REGULAR,USD,C,2025-08-01,2025-07-29,SPY,636.0452880859375,39.745000000000005,2.4499999999999957,0.06164297395898844,3,0.9386124088688131,0.7046253037706229,2.9918126327673962e-05,-4.852198803321554e-07,1.7251887856561076e-05
SPY250801P00597000,2025-07-29 16:13:16+00:00,597.0,0.06,0.05,0.06,0.0,0.0,117.0,516,0.2617261328125,False,REGULAR,USD,P,2025-08-01,2025-07-29,SPY,636.0452880859375,0.055,0.009999999999999995,0.18181818181818174,3,1.0654024926062604,-0.29537469622937707,2.9918126327673962e-05,-2.467578174667176e-07,1.7251887856561076e-05
